image_name,pci
"39792_[40.71343358728929, -89.44705109207277]_ 2023-10-20 15-23-47_42.46305_LD.jpg",70
"8755_[40.70445878053342, -89.40972561582994]_ 2023-10-18 18-09-30_7.85695_LD.jpg",16
"41859_(40.704741, -89.4615151666667)_ 2023-10-20 16-42-45_21.1788_D.jpg",-4
"49818_[40.725165631238745, -89.44967506229106]_ 2023-10-18 20-44-09_25.6373_LD.jpg",90
"49811_[40.700767918235066, -89.39888114491345]_ 2023-10-20 21-31-17_14.2746_LD.jpg",100
"27803_(40.7101013333333, -89.396114)_ 2023-10-18 17-33-20_29.2892_D.jpg",100
"17955_(40.6991638333333, -89.4463746666667)_ 2023-10-20 18-43-02_21.7264_D.jpg",46
"16046_[40.69319891410889, -89.48115030571083]_ 2023-10-20 17-27-08_22.0076_LD.jpg",27
"13651_(40.698657, -89.4456683333333)_ 2023-10-20 16-28-12_17.08845_D.jpg",100
"3714_(40.7084863333333, -89.3948175)_ 2023-10-18 16-16-34_25.8334_D.jpg",65
"45203_[40.70897814239964, -89.41190074037127]_ 2023-10-20 19-42-34_20.98085_LD.jpg",100
"27783_[40.71080819311473, -89.39659111491206]_ 2023-10-18 17-33-10_33.12425_LD.jpg",73
"8440_[40.70223427097605, -89.4052193108729]_ 2023-10-18 18-03-53_29.8627_LD.jpg",100
"60114_(40.6922303333333, -89.4600455)_ 2023-10-20 18-30-05_34.87805_D.jpg",64
"16485_[40.69642737084451, -89.48032893851524]_ 2023-10-20 17-31-37_34.94835_LD.jpg",79
"16101_[40.691543094261846, -89.48203590736222]_ 2023-10-20 17-27-46_21.8929_LD.jpg",34
"14992_[40.692794701959095, -89.47039570599057]_ 2023-10-20 17-14-24_30.74885_LD.jpg",46
"22023_[40.711590136155536, -89.41754238180131]_ 2023-10-20 19-25-35_34.114_LD.jpg",100
"14200_[40.704893500789225, -89.45159303238744]_ 2023-10-20 16-35-06_67.4436_LD.jpg",38
"15363_(40.6942085, -89.4740471666667)_ 2023-10-20 17-19-01_36.9519_D.jpg",94
"3903_[40.70828820949539, -89.38937493430161]_ 2023-10-18 16-18-55_30.36775_LD.jpg",100
"16677_(40.6966408333333, -89.4789266666667)_ 2023-10-20 17-34-05_36.22485_D.jpg",62
"7108_(40.704872, -89.406972)_ 2023-10-18 17-07-35_34.5765_D.jpg",48
"19377_[40.7049195873442, -89.44199958839857]_ 2023-10-20 18-57-11_56.3769_LD.jpg",4
"46090_[40.70237670325268, -89.41747790850432]_ 2023-10-20 19-54-01_34.6061_LD.jpg",100
"44436_[40.71276854849652, -89.41752175117603]_ 2023-10-20 19-35-07_31.35195_LD.jpg",73
"16916_[40.69494786651222, -89.48369358076923]_ 2023-10-20 17-36-11_45.251_LD.jpg",48
"3926_(40.7082413333333, -89.3893663333333)_ 2023-10-18 16-19-15_28.3161_D.jpg",100
"25421_(40.6937345, -89.4068193333333)_ 2023-10-20 20-42-13_63.6918_D.jpg",38
"3921_[40.708035454919575, -89.38935419966054]_ 2023-10-18 16-19-12_20.96235_LD.jpg",100
"5324_[40.70484383235327, -89.39483991962618]_ 2023-10-18 16-33-41_32.27695_LD.jpg",100
"8553_[40.70260240620354, -89.40614966900837]_ 2023-10-18 18-05-34_14.6705_LD.jpg",16
"44450_(40.7122118333333, -89.4175351666667)_ 2023-10-20 19-35-13_38.8278_D.jpg",64
"50256_[40.72363214528862, -89.44600724044372]_ 2023-10-18 20-48-05_39.6714_LD.jpg",100
"49839_[40.72515493845516, -89.450795402803]_ 2023-10-18 20-44-18_32.69505_LD.jpg",100
"9187_(40.7293991666667, -89.4384468333333)_ 2023-10-18 20-16-39_23.54125_D.jpg",57
"20953_[40.71067479041724, -89.42757597748475]_ 2023-10-20 19-14-53_23.2804_LD.jpg",46
"56639_[40.68768997317292, -89.48362690224874]_ 2023-10-20 18-02-41_49.67435_LD.jpg",100
"49867_[40.725150094322196, -89.45005657625839]_ 2023-10-18 20-44-39_33.6515_LD.jpg",100
"33896_[40.717289121084605, -89.42231865766057]_ 2023-10-18 19-21-48_20.4314_LD.jpg",64
"25020_(40.7032521666667, -89.4164823333333)_ 2023-10-20 20-39-52_48.6624_D.jpg",39
"10738_(40.7234973333333, -89.4459631666667)_ 2023-10-18 20-31-52_29.2226_D.jpg",100
"32424_(40.7173626666667, -89.4152816666667)_ 2023-10-18 19-07-18_39.08125_D.jpg",75
"18966_(40.7049128333333, -89.4452953333333)_ 2023-10-20 18-52-36_27.84435_D.jpg",25
"16483_(40.6964648333333, -89.4802181666667)_ 2023-10-20 17-31-36_35.13335_D.jpg",100
"47060_[40.703149217557524, -89.42599619199258]_ 2023-10-20 20-06-07_15.0183_LD.jpg",8
"20653_(40.7071376666667, -89.4309653333333)_ 2023-10-20 19-11-52_14.541_D.jpg",16
"22898_[40.70506225570892, -89.41964348764566]_ 2023-10-20 20-18-58_23.8132_LD.jpg",35
"16642_[40.69636996269123, -89.48076942803748]_ 2023-10-20 17-33-49_29.9774_LD.jpg",85
"28236_(40.704919, -89.3948788333333)_ 2023-10-18 17-37-44_29.03205_D.jpg",100
"1991_(40.7013598333333, -89.4043111666666)_ 2023-10-20 21-48-31_5.80715_D.jpg",16
"41600_[40.70755329359692, -89.45962280481454]_ 2023-10-20 16-39-46_52.6473_LD.jpg",29
"821_[40.714214570812956, -89.4072785759365]_ 2023-10-18 15-45-51_51.0193_LD.jpg",64
"654_(40.7201928333333, -89.4084558333333)_ 2023-10-18 15-44-51_46.9974_D.jpg",100
"33918_[40.71769226458066, -89.42139746800427]_ 2023-10-18 19-22-00_28.62135_LD.jpg",100
"49876_[40.72516123966394, -89.4495717036558]_ 2023-10-18 20-44-44_22.1149_LD.jpg",95
"20488_(40.7092858333333, -89.4359311666667)_ 2023-10-20 19-09-36_17.11065_D.jpg",92
"18127_(40.69902, -89.4464135)_ 2023-10-20 18-44-32_14.01375_D.jpg",46
"59187_[40.68831334418571, -89.46428559982543]_ 2023-10-20 18-22-04_51.97575_LD.jpg",45
"51287_(40.713954, -89.4320158333333)_ 2023-10-20 15-43-32_14.59095_D.jpg",62
"44431_(40.7129693333333, -89.4175385)_ 2023-10-20 19-35-04_20.84025_D.jpg",64
"56616_[40.68864947014306, -89.48363891504147]_ 2023-10-20 18-02-33_46.00395_LD.jpg",100
"22473_[40.71611235535847, -89.42344999026538]_ 2023-10-20 19-29-55_15.5585_LD.jpg",100
"7426_[40.70233260894152, -89.39302379521065]_ 2023-10-18 17-43-08_28.9784_LD.jpg",100
"15644_(40.6939745, -89.4773125)_ 2023-10-20 17-22-49_22.17965_D.jpg",47
"33910_[40.71763992345807, -89.42180490130241]_ 2023-10-18 19-21-56_33.9734_LD.jpg",100
"1332_[40.69971343675683, -89.4014036416247]_ 2023-10-20 21-39-21_30.62305_LD.jpg",27
"33182_(40.7201045, -89.4156415)_ 2023-10-18 19-14-09_43.19565_D.jpg",91
"15374_[40.69464299999993, -89.47405721428552]_ 2023-10-20 17-19-07_20.34075_LD.jpg",100
"40701_(40.7120561666667, -89.441846)_ 2023-10-20 15-33-57_20.99195_D.jpg",42
"2237_[40.70340799687047, -89.40701266271162]_ 2023-10-20 21-53-03_19.97075_LD.jpg",16
"44963_(40.706866, -89.4118628333333)_ 2023-10-20 19-39-58_37.12025_D.jpg",100
"34541_[40.715743085269516, -89.428775717317]_ 2023-10-18 19-28-51_28.92845_LD.jpg",64
"24827_(40.6990415, -89.4215946666667)_ 2023-10-20 20-38-17_38.7168_D.jpg",75
"529_(40.7200846666667, -89.4161901666667)_ 2023-10-18 15-44-13_67.1143_D.jpg",100
"7441_(40.702941, -89.393048)_ 2023-10-18 17-43-15_43.1013_D.jpg",64
"59863_[40.70048418572119, -89.46128417680387]_ 2023-10-20 18-28-03_55.5518_LD.jpg",63
"47227_[40.70377922890748, -89.42151894706963]_ 2023-10-20 20-08-03_20.3426_LD.jpg",17
"34301_(40.716184, -89.423653)_ 2023-10-18 19-26-19_37.12395_D.jpg",100
"8944_[40.70366688711505, -89.4091617969169]_ 2023-10-18 18-12-52_19.6544_LD.jpg",42
"13157_[40.698734118314356, -89.44393958156903]_ 2023-10-20 16-23-22_34.0289_LD.jpg",64
"59875_(40.700766, -89.4607708333333)_ 2023-10-20 18-28-06_48.90845_D.jpg",65
"41485_[40.70400913494107, -89.45767042384094]_ 2023-10-20 16-39-00_48.42005_LD.jpg",64
"8829_[40.70258316126092, -89.41033223063748]_ 2023-10-18 18-10-50_28.7231_LD.jpg",40
"47192_(40.7029478333333, -89.4224803333333)_ 2023-10-20 20-07-45_46.1834_D.jpg",4
"10795_(40.7238523333333, -89.4485063333333)_ 2023-10-18 20-32-23_33.5442_D.jpg",47
"55472_(40.6964291666667, -89.4804108333333)_ 2023-10-20 17-50-47_28.60285_D.jpg",88
"28303_(40.7036221666667, -89.393083)_ 2023-10-18 17-38-35_37.47915_D.jpg",100
"5411_(40.702812, -89.3930321666667)_ 2023-10-18 16-34-33_29.11715_D.jpg",100
"59912_(40.7000081666667, -89.4599118333333)_ 2023-10-20 18-28-24_49.99625_D.jpg",48
"33352_(40.7175236666667, -89.4153578333333)_ 2023-10-18 19-15-41_39.70285_D.jpg",75
"28641_[40.703462254159255, -89.41265253153453]_ 2023-10-18 18-25-36_12.58555_LD.jpg",23
"29353_[40.70636482025193, -89.41187756934347]_ 2023-10-18 18-35-58_28.8748_LD.jpg",100
"41470_(40.7035796666667, -89.4570483333333)_ 2023-10-20 16-38-55_40.10615_D.jpg",23
"8658_[40.70357509412805, -89.40657443093862]_ 2023-10-18 18-07-59_19.27515_LD.jpg",41
"28790_(40.7051503333333, -89.413046)_ 2023-10-18 18-27-49_17.2975_D.jpg",31
"33917_(40.7177181666667, -89.4214458333333)_ 2023-10-18 19-22-00_29.52415_D.jpg",64
"3898_[40.7084806365479, -89.38942374022292]_ 2023-10-18 16-18-52_31.0134_LD.jpg",100
"16436_[40.69679826476538, -89.477713295508]_ 2023-10-20 17-31-13_35.42935_LD.jpg",100
"7860_(40.703497, -89.3996851666667)_ 2023-10-18 17-49-40_15.10155_D.jpg",40
"24844_(40.6997725, -89.4215898333333)_ 2023-10-20 20-38-24_46.88825_D.jpg",74
"28142_(40.7085898333333, -89.3948591666667)_ 2023-10-18 17-36-57_28.7342_D.jpg",100
"5385_(40.703806, -89.3930498333334)_ 2023-10-18 16-34-20_30.45655_D.jpg",100
"46796_(40.7032601666667, -89.4179826666667)_ 2023-10-20 20-01-44_47.52095_D.jpg",100
"55502_[40.69661915666445, -89.47883026032248]_ 2023-10-20 17-51-02_37.72705_LD.jpg",100
"26511_(40.7092065, -89.4027843333333)_ 2023-10-18 17-17-17_31.01895_D.jpg",92
"47940_[40.69608517461392, -89.41199796068639]_ 2023-10-20 21-06-54_13.6123_LD.jpg",44
"34981_(40.7147806666667, -89.4307875)_ 2023-10-18 19-32-54_34.5691_D.jpg",64
"47300_[40.70317200901096, -89.42439257041231]_ 2023-10-20 20-08-49_57.98085_LD.jpg",39
"15367_[40.6943706742899, -89.47409339980015]_ 2023-10-20 17-19-03_32.6784_LD.jpg",82
"39982_(40.7137023333333, -89.4439533333333)_ 2023-10-20 15-25-39_30.3104_D.jpg",78
"54378_[40.71530877154326, -89.48385491853917]_ 2023-10-20 17-41-55_26.2071_LD.jpg",36
"11981_(40.6916846666667, -89.439344)_ 2023-10-20 16-10-55_24.97685_D.jpg",100
"2248_[40.70338841769759, -89.40760325566859]_ 2023-10-20 21-53-10_35.9714_LD.jpg",12
"19040_(40.7031283333333, -89.4436213333333)_ 2023-10-20 18-53-14_18.58325_D.jpg",100
"28457_[40.70558849612193, -89.40894939074542]_ 2023-10-18 18-19-37_21.37305_LD.jpg",4
"33429_(40.720154, -89.4158286666667)_ 2023-10-18 19-16-17_43.03655_D.jpg",42
"807_(40.7147676666667, -89.4072673333333)_ 2023-10-18 15-45-47_54.3197_D.jpg",25
"13182_[40.69906927801752, -89.4439070815139]_ 2023-10-20 16-23-40_27.4651_LD.jpg",62
"47468_[40.70712510107073, -89.42876616654215]_ 2023-10-20 20-10-05_25.8852_LD.jpg",43
"8429_(40.7026666666667, -89.4051881666667)_ 2023-10-18 18-03-46_24.9232_D.jpg",100
"7477_[40.704441609167475, -89.39316280007229]_ 2023-10-18 17-43-35_18.5629_LD.jpg",64
"41734_(40.7065171666667, -89.461137)_ 2023-10-20 16-41-28_29.86825_D.jpg",49
"58500_[40.694793546708965, -89.47402882059264]_ 2023-10-20 18-17-05_11.1851_LD.jpg",75
"27831_[40.709904820379144, -89.39495248442135]_ 2023-10-18 17-33-41_31.46665_LD.jpg",63
"8424_[40.70285060250662, -89.40516559399678]_ 2023-10-18 18-03-43_16.465_LD.jpg",100
"13746_(40.6986628333333, -89.4456196666667)_ 2023-10-20 16-29-12_16.47055_D.jpg",100
"55387_(40.6968328333333, -89.4774485)_ 2023-10-20 17-49-58_25.8075_D.jpg",100
"20654_(40.707101, -89.4309611666666)_ 2023-10-20 19-11-54_8.91145_D.jpg",4
"60207_(40.6936525, -89.4596096666667)_ 2023-10-20 18-33-21_15.80825_D.jpg",64
"44079_(40.691191, -89.4691585)_ 2023-10-20 17-05-10_8.029_D.jpg",15
"20958_[40.71068208439972, -89.42732724403164]_ 2023-10-20 19-14-56_31.24835_LD.jpg",88
"291_(40.7192531666667, -89.430003)_ 2023-10-18 15-43-01_60.74475_D.jpg",100
"41394_[40.711077918140155, -89.43658132593531]_ 2023-10-20 15-39-20_27.40775_LD.jpg",88
"60434_(40.7020723333333, -89.4583786666667)_ 2023-10-20 18-35-06_60.84835_D.jpg",64
"28691_[40.70421359650132, -89.41166251395958]_ 2023-10-18 18-26-43_25.81305_LD.jpg",4
"13732_[40.698573362743446, -89.44627384373794]_ 2023-10-20 16-29-00_16.502_LD.jpg",100
"35441_(40.7120305, -89.4288786666667)_ 2023-10-18 19-36-58_29.7369_D.jpg",64
"3696_[40.70777005273021, -89.39479945581465]_ 2023-10-18 16-16-24_22.14635_LD.jpg",100
"31284_[40.72024158442304, -89.40785573713828]_ 2023-10-18 18-55-11_36.0528_LD.jpg",78
"11172_[40.721541982677785, -89.44746510047247]_ 2023-10-18 20-36-46_19.33805_LD.jpg",18
"25622_(40.6904536666667, -89.4081078333333)_ 2023-10-20 20-44-01_15.49375_D.jpg",17
"32326_[40.71415323730253, -89.41278711025944]_ 2023-10-18 19-06-33_17.77295_LD.jpg",67
"45532_[40.706280954809564, -89.41180026016426]_ 2023-10-20 19-46-24_24.7715_LD.jpg",100
"53758_(40.7014075, -89.48373)_ 2023-10-20 17-37-37_46.45905_D.jpg",49
"39755_(40.7134775, -89.4479855)_ 2023-10-20 15-23-23_30.11245_D.jpg",100
"16914_[40.69503921138422, -89.48363942893229]_ 2023-10-20 17-36-10_46.2907_LD.jpg",42
"20509_[40.70905697353599, -89.43499656300494]_ 2023-10-20 19-10-00_24.07035_LD.jpg",65
"20961_[40.7106829177284, -89.42717141212951]_ 2023-10-20 19-14-58_31.65905_LD.jpg",88
"46080_(40.7027918333333, -89.417451)_ 2023-10-20 19-53-55_26.80095_D.jpg",100
"49866_[40.72515159038292, -89.4501117463263]_ 2023-10-18 20-44-39_33.5886_LD.jpg",62
"8_[40.71583783238075, -89.44448434498877]_ 2023-10-18 15-41-22_13.8824_LD.jpg",28
"50252_[40.723791930332936, -89.44595591860639]_ 2023-10-18 20-48-03_38.6169_LD.jpg",100
"34694_[40.71393207866495, -89.43196205983007]_ 2023-10-18 19-30-20_11.46075_LD.jpg",64
"46076_(40.7029471666667, -89.417462)_ 2023-10-20 19-53-53_17.97645_D.jpg",100
"41921_(40.7047348333333, -89.4644453333333)_ 2023-10-20 16-43-25_55.03565_D.jpg",100
"657_(40.720195, -89.408272)_ 2023-10-18 15-44-52_46.1945_D.jpg",34
"55469_(40.6964168333333, -89.4805571666667)_ 2023-10-20 17-50-46_30.40845_D.jpg",100
"46790_[40.70324392969535, -89.41760935196392]_ 2023-10-20 20-01-41_46.472_LD.jpg",62
"16896_(40.6958531666667, -89.4836666666667)_ 2023-10-20 17-36-03_43.68035_D.jpg",45
"50165_(40.7273661666667, -89.446047)_ 2023-10-18 20-47-26_34.34525_D.jpg",40
"33887_(40.717337, -89.4224385)_ 2023-10-18 19-21-40_24.40335_D.jpg",60
"52333_[40.70401436751947, -89.43240726418736]_ 2023-10-20 15-55-08_13.52905_LD.jpg",36
"28339_[40.702216374112396, -89.39303780336597]_ 2023-10-18 17-38-51_21.16585_LD.jpg",100
"59049_(40.6850781666667, -89.4626431666667)_ 2023-10-20 18-20-52_39.0461_D.jpg",45
"46076_[40.70294357467322, -89.41748917941678]_ 2023-10-20 19-53-53_17.97645_LD.jpg",100
"2491_(40.7037551666667, -89.4061141666667)_ 2023-10-18 15-55-18_8.2066_D.jpg",28
"5414_(40.7026971666667, -89.3930328333333)_ 2023-10-18 16-34-35_28.1866_D.jpg",100
"33891_(40.7172061666667, -89.4224911666666)_ 2023-10-18 19-21-43_13.1054_D.jpg",64
"59922_(40.6996318333333, -89.4599043333333)_ 2023-10-20 18-28-27_48.9325_D.jpg",52
"39731_(40.7134896666667, -89.4466973333333)_ 2023-10-20 15-23-11_30.8543_D.jpg",26
"46405_[40.70318810706272, -89.41713054858754]_ 2023-10-20 19-57-19_37.41625_LD.jpg",88
"11716_(40.7251806666667, -89.449977)_ 2023-10-18 20-42-20_36.223_D.jpg",73
"3704_(40.7080908333333, -89.3948226666667)_ 2023-10-18 16-16-28_32.31025_D.jpg",100
"9212_[40.72928216666663, -89.43839274495727]_ 2023-10-18 20-17-08_26.59375_LD.jpg",64
"43846_[40.69347846617895, -89.46716703947266]_ 2023-10-20 17-02-23_24.5606_LD.jpg",42
"60280_[40.69636302415289, -89.45930074733559]_ 2023-10-20 18-34-05_44.20945_LD.jpg",60
"7432_[40.70257225846092, -89.39302475198537]_ 2023-10-18 17-43-11_37.9583_LD.jpg",100
"55626_(40.6984348333333, -89.4796821666667)_ 2023-10-20 17-52-14_13.08505_D.jpg",28
"56819_[40.68881515335324, -89.48361224427315]_ 2023-10-20 18-04-20_44.17245_LD.jpg",100
"1138_[40.70077676945512, -89.39948215874244]_ 2023-10-20 21-36-15_15.0368_LD.jpg",100
"26754_[40.70922191958922, -89.40446666461719]_ 2023-10-18 17-21-01_33.63485_LD.jpg",100
"26715_[40.709185765359585, -89.4024851103472]_ 2023-10-18 17-20-39_18.2965_LD.jpg",44
"19592_[40.70507475280695, -89.44399748823693]_ 2023-10-20 19-00-44_29.53155_LD.jpg",38
"2135_[40.70193297422594, -89.40889839232703]_ 2023-10-20 21-51-21_16.0358_LD.jpg",25
"7482_[40.70447762110793, -89.39339625438308]_ 2023-10-18 17-43-38_30.66005_LD.jpg",2
"55517_(40.6967708333333, -89.478074)_ 2023-10-20 17-51-08_39.64735_D.jpg",81
"7041_[40.70344674690392, -89.40694347541736]_ 2023-10-18 17-06-30_21.09555_LD.jpg",4
"44461_(40.711798, -89.417516)_ 2023-10-20 19-35-18_37.259_D.jpg",64
"19606_(40.7051018333333, -89.4447715)_ 2023-10-20 19-00-50_45.0734_D.jpg",34
"16143_(40.6920396666667, -89.4835811666667)_ 2023-10-20 17-28-14_37.90465_D.jpg",25
"14397_(40.7036498333333, -89.4554821666667)_ 2023-10-20 16-36-29_64.60755_D.jpg",25
"41911_(40.704784, -89.463898)_ 2023-10-20 16-43-22_56.31955_D.jpg",86
"34538_(40.71572, -89.4286206666667)_ 2023-10-18 19-28-49_27.1802_D.jpg",64
"15400_[40.694690591340255, -89.47514743055967]_ 2023-10-20 17-20-29_51.29125_LD.jpg",75
"49815_[40.7252009678069, -89.44951211733365]_ 2023-10-18 20-44-06_14.7038_LD.jpg",100
"36217_[40.71936297721995, -89.4273237313043]_ 2023-10-18 19-43-30_49.5763_LD.jpg",78
"25847_[40.69456627528841, -89.40683541482483]_ 2023-10-20 20-46-02_53.77395_LD.jpg",4
"59862_(40.700487, -89.4613426666667)_ 2023-10-20 18-28-02_56.04945_D.jpg",46
"50437_(40.7199333333333, -89.4459425)_ 2023-10-18 20-50-26_26.74175_D.jpg",2
"58494_[40.694557881757035, -89.47408240877382]_ 2023-10-20 18-17-00_34.5321_LD.jpg",100
"60362_(40.6997571666667, -89.4598841666667)_ 2023-10-20 18-34-35_45.4619_D.jpg",94
"28305_[40.70354637196887, -89.3931080655515]_ 2023-10-18 17-38-36_37.9435_LD.jpg",100
"28230_(40.7051498333333, -89.3948775)_ 2023-10-18 17-37-41_32.24365_D.jpg",100
"27770_[40.71128178292736, -89.39684958977975]_ 2023-10-18 17-33-03_23.87425_LD.jpg",100
"59110_[40.685472402545074, -89.46409119584109]_ 2023-10-20 18-21-31_34.373_LD.jpg",28
"33386_[40.718840371716716, -89.41527637101125]_ 2023-10-18 19-15-55_42.4575_LD.jpg",79
"16673_[40.69657310994466, -89.47912704428047]_ 2023-10-20 17-34-03_33.86055_LD.jpg",100
"30495_(40.7185601666667, -89.4073643333333)_ 2023-10-18 18-49-33_49.0731_D.jpg",41
"56640_(40.6876535, -89.4835986666667)_ 2023-10-20 18-02-41_49.61885_D.jpg",100
"31381_(40.7201901666667, -89.4132935)_ 2023-10-18 18-55-49_50.2571_D.jpg",32
"344_[40.71942380728883, -89.42693588210453]_ 2023-10-18 15-43-17_55.5777_LD.jpg",100
"44960_(40.706754, -89.411857)_ 2023-10-20 19-39-57_37.54205_D.jpg",100
"47274_[40.703059829565525, -89.42299640842683]_ 2023-10-20 20-08-42_50.9638_LD.jpg",45
"43460_(40.696404, -89.4688993333333)_ 2023-10-20 16-58-01_31.561_D.jpg",47
"43599_(40.6940403333333, -89.4740515)_ 2023-10-20 16-59-44_11.8363_D.jpg",88
"29180_[40.70680323939366, -89.41187895942379]_ 2023-10-18 18-33-49_32.1974_LD.jpg",100
"29453_(40.706553, -89.4118501666667)_ 2023-10-18 18-37-48_31.14475_D.jpg",100
"49865_[40.72515275907194, -89.4501670018113]_ 2023-10-18 20-44-38_33.28335_LD.jpg",90
"60056_(40.6941058333333, -89.4592536666667)_ 2023-10-20 18-29-17_29.8146_D.jpg",43
"32350_(40.7145975, -89.4138573333333)_ 2023-10-18 19-06-45_34.1695_D.jpg",78
"16470_(40.696533, -89.479496)_ 2023-10-20 17-31-29_33.00585_D.jpg",93
"55482_[40.696436340253015, -89.47987395528061]_ 2023-10-20 17-50-52_35.07785_LD.jpg",57
"22894_(40.7050938333333, -89.4194431666667)_ 2023-10-20 20-18-55_12.55965_D.jpg",29
"14599_(40.6898971666667, -89.4681086666667)_ 2023-10-20 17-10-08_13.8084_D.jpg",6
"11974_(40.6914326666667, -89.4391721666667)_ 2023-10-20 16-10-51_33.31665_D.jpg",100
"58936_(40.6884398333333, -89.464299)_ 2023-10-20 18-20-04_46.96965_D.jpg",40
"20474_[40.70915698492473, -89.43524159537614]_ 2023-10-20 19-09-28_31.01525_LD.jpg",27
"59848_[40.70012853290715, -89.46199547366065]_ 2023-10-20 18-27-58_59.3554_LD.jpg",100
"33673_(40.7164586666667, -89.418984)_ 2023-10-18 19-19-30_35.3942_D.jpg",77
"2281_[40.70338908557174, -89.4058082312311]_ 2023-10-18 15-51-01_25.3191_LD.jpg",64
"60430_[40.70194491492642, -89.45856338088525]_ 2023-10-20 18-35-05_60.6282_LD.jpg",63
"34683_[40.71374879567896, -89.43224794553976]_ 2023-10-18 19-30-10_26.4365_LD.jpg",100
"56924_(40.6901635, -89.4797611666666)_ 2023-10-20 18-05-09_33.23895_D.jpg",41
"14903_[40.692175019399805, -89.47095198100622]_ 2023-10-20 17-13-23_28.28465_LD.jpg",49
"16442_[40.69677806671423, -89.47801731104103]_ 2023-10-20 17-31-16_37.82695_LD.jpg",100
"32274_[40.71417400631011, -89.4129005667156]_ 2023-10-18 19-05-42_24.1351_LD.jpg",100
"31290_(40.7202676666667, -89.4082028333333)_ 2023-10-18 18-55-14_34.05665_D.jpg",88
"15366_[40.69432867502394, -89.474088525824]_ 2023-10-20 17-19-02_33.7773_LD.jpg",88
"60420_(40.701717, -89.4590501666667)_ 2023-10-20 18-35-02_55.9884_D.jpg",65
"16218_(40.6951585, -89.4836521666667)_ 2023-10-20 17-29-30_45.90775_D.jpg",46
"33917_[40.71769079143002, -89.42144434352448]_ 2023-10-18 19-22-00_29.52415_LD.jpg",100
"60231_[40.694375059574675, -89.45923641779758]_ 2023-10-20 18-33-43_28.7749_LD.jpg",37
"36279_(40.7198901666667, -89.4302315)_ 2023-10-18 19-43-58_39.9711_D.jpg",4
"24832_[40.69923949546186, -89.42156459247177]_ 2023-10-20 20-38-19_41.01265_LD.jpg",43
"52783_(40.6975788333333, -89.431497)_ 2023-10-20 16-00-00_31.52955_D.jpg",43
"58967_(40.6872303333333, -89.4645225)_ 2023-10-20 18-20-14_50.3533_D.jpg",26
"49872_(40.7251698333333, -89.4497788333333)_ 2023-10-18 20-44-42_32.634_D.jpg",100
"7466_(40.7040558333333, -89.3930711666667)_ 2023-10-18 17-43-25_39.20705_D.jpg",100
"48141_(40.6998688333333, -89.4068498333333)_ 2023-10-20 21-08-34_47.81325_D.jpg",47
"41087_[40.7164462695827, -89.44275490837425]_ 2023-10-20 15-37-01_51.8259_LD.jpg",40
"20464_(40.7089585, -89.4348213333333)_ 2023-10-20 19-09-22_17.0237_D.jpg",75
"60387_(40.7008123333333, -89.4600701666667)_ 2023-10-20 18-34-45_29.13195_D.jpg",100
"50252_(40.7237921666667, -89.4459833333333)_ 2023-10-18 20-48-03_38.6169_D.jpg",100
"29452_[40.70651285916683, -89.41187556509928]_ 2023-10-18 18-37-48_30.74515_LD.jpg",100
